week_end,geography,pathogen,demographics_type,demographics_values,percent_visits
2024-02-24,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.6
2024-02-24,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2022-11-12,United States,RSV,Sex,Male,1.4
2022-11-12,United States,RSV,Sex,Invalid,0
2022-11-12,United States,RSV,Sex,Other,0
2022-11-12,United States,RSV,Sex,Female,1.1
2022-11-12,United States,RSV,Age Group,18-64 years,0.1
2022-11-12,United States,RSV,Age Group,65+ years,0.3
2022-11-12,United States,RSV,Age Group,5-17 years,0.9
2022-11-12,United States,RSV,Age Group,0-4 years,9
2022-11-12,United States,RSV,Race/Ethnicity,Hispanic,1.7
2022-11-12,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.4
2022-11-12,United States,RSV,Race/Ethnicity,"White, NH",1.1
2022-11-12,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1.8
2022-11-12,United States,RSV,Race/Ethnicity,"AI/AN, NH",1.6
2022-11-12,United States,RSV,Race/Ethnicity,"Black, NH",0.9
2024-03-02,United States,RSV,Sex,Male,0.2
2024-03-02,United States,RSV,Sex,Invalid,0
2024-03-02,United States,RSV,Sex,Other,0
2024-03-02,United States,RSV,Sex,Female,0.2
2024-03-02,United States,RSV,Age Group,18-64 years,0.1
2024-03-02,United States,RSV,Age Group,65+ years,0.2
2024-03-02,United States,RSV,Age Group,5-17 years,0.1
2024-03-02,United States,RSV,Age Group,0-4 years,1.5
2024-03-02,United States,RSV,Race/Ethnicity,Hispanic,0.2
2024-03-02,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.2
2024-03-02,United States,RSV,Race/Ethnicity,"White, NH",0.2
2024-03-02,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.2
2024-03-02,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.5
2024-03-02,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2023-09-02,United States,RSV,Sex,Male,0.1
2023-09-02,United States,RSV,Sex,Invalid,0
2023-09-02,United States,RSV,Sex,Other,0
2023-09-02,United States,RSV,Sex,Female,0.1
2023-09-02,United States,RSV,Age Group,18-64 years,0
2023-09-02,United States,RSV,Age Group,65+ years,0
2023-09-02,United States,RSV,Age Group,5-17 years,0
2023-09-02,United States,RSV,Age Group,0-4 years,0.8
2023-09-02,United States,RSV,Race/Ethnicity,Hispanic,0.1
2023-09-02,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2023-09-02,United States,RSV,Race/Ethnicity,"White, NH",0
2023-09-02,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.1
2023-09-02,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-09-02,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2023-06-10,United States,RSV,Sex,Male,0
2023-06-10,United States,RSV,Sex,Invalid,0
2023-06-10,United States,RSV,Sex,Other,0
2023-06-10,United States,RSV,Sex,Female,0
2023-06-10,United States,RSV,Age Group,18-64 years,0
2023-06-10,United States,RSV,Age Group,65+ years,0
2023-06-10,United States,RSV,Age Group,5-17 years,0
2023-06-10,United States,RSV,Age Group,0-4 years,0.3
2023-06-10,United States,RSV,Race/Ethnicity,Hispanic,0
2023-06-10,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2023-06-10,United States,RSV,Race/Ethnicity,"White, NH",0
2023-06-10,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2023-06-10,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-06-10,United States,RSV,Race/Ethnicity,"Black, NH",0
2023-09-23,United States,RSV,Sex,Male,0.1
2023-09-23,United States,RSV,Sex,Invalid,0
2023-09-23,United States,RSV,Sex,Other,0
2023-09-23,United States,RSV,Sex,Female,0.1
2023-09-23,United States,RSV,Age Group,18-64 years,0
2023-09-23,United States,RSV,Age Group,65+ years,0
2023-09-23,United States,RSV,Age Group,5-17 years,0.1
2023-09-23,United States,RSV,Age Group,0-4 years,1.5
2023-09-23,United States,RSV,Race/Ethnicity,Hispanic,0.2
2023-09-23,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2023-09-23,United States,RSV,Race/Ethnicity,"White, NH",0.1
2023-09-23,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.1
2023-09-23,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.1
2023-09-23,United States,RSV,Race/Ethnicity,"Black, NH",0.2
2024-07-20,United States,RSV,Sex,Male,0
2024-07-20,United States,RSV,Sex,Invalid,0
2024-07-20,United States,RSV,Sex,Other,0
2024-07-20,United States,RSV,Sex,Female,0
2024-07-20,United States,RSV,Age Group,18-64 years,0
2024-07-20,United States,RSV,Age Group,65+ years,0
2024-07-20,United States,RSV,Age Group,5-17 years,0
2024-07-20,United States,RSV,Age Group,0-4 years,0.2
2024-07-20,United States,RSV,Race/Ethnicity,Hispanic,0
2024-07-20,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2024-07-20,United States,RSV,Race/Ethnicity,"White, NH",0
2024-07-20,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2024-07-20,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2024-07-20,United States,RSV,Race/Ethnicity,"Black, NH",0
2022-11-19,United States,RSV,Sex,Male,1.3
2022-11-19,United States,RSV,Sex,Invalid,0
2022-11-19,United States,RSV,Sex,Other,0
2022-11-19,United States,RSV,Sex,Female,1
2022-11-19,United States,RSV,Age Group,18-64 years,0.1
2022-11-19,United States,RSV,Age Group,65+ years,0.3
2022-11-19,United States,RSV,Age Group,5-17 years,0.8
2022-11-19,United States,RSV,Age Group,0-4 years,8.7
2022-11-19,United States,RSV,Race/Ethnicity,Hispanic,1.6
2022-11-19,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.2
2022-11-19,United States,RSV,Race/Ethnicity,"White, NH",1
2022-11-19,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1.5
2022-11-19,United States,RSV,Race/Ethnicity,"AI/AN, NH",1.7
2022-11-19,United States,RSV,Race/Ethnicity,"Black, NH",0.7
2024-03-09,United States,RSV,Sex,Male,0.2
2024-03-09,United States,RSV,Sex,Invalid,0
2024-03-09,United States,RSV,Sex,Other,0
2024-03-09,United States,RSV,Sex,Female,0.2
2024-03-09,United States,RSV,Age Group,18-64 years,0.1
2024-03-09,United States,RSV,Age Group,65+ years,0.1
2024-03-09,United States,RSV,Age Group,5-17 years,0.1
2024-03-09,United States,RSV,Age Group,0-4 years,1.3
2024-03-09,United States,RSV,Race/Ethnicity,Hispanic,0.2
2024-03-09,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.2
2024-03-09,United States,RSV,Race/Ethnicity,"White, NH",0.2
2024-03-09,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.2
2024-03-09,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.4
2024-03-09,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2022-10-01,United States,RSV,Sex,Male,0.6
2022-10-01,United States,RSV,Sex,Invalid,0.1
2022-10-01,United States,RSV,Sex,Other,0
2022-10-01,United States,RSV,Sex,Female,0.5
2022-10-01,United States,RSV,Age Group,18-64 years,0
2022-10-01,United States,RSV,Age Group,65+ years,0.1
2022-10-01,United States,RSV,Age Group,5-17 years,0.5
2022-10-01,United States,RSV,Age Group,0-4 years,5.1
2022-10-01,United States,RSV,Race/Ethnicity,Hispanic,0.8
2022-10-01,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.5
2022-10-01,United States,RSV,Race/Ethnicity,"White, NH",0.5
2022-10-01,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.6
2022-10-01,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.3
2022-10-01,United States,RSV,Race/Ethnicity,"Black, NH",0.6
2023-06-17,United States,RSV,Sex,Male,0
2023-06-17,United States,RSV,Sex,Invalid,0
2023-06-17,United States,RSV,Sex,Other,0
2023-06-17,United States,RSV,Sex,Female,0
2023-06-17,United States,RSV,Age Group,18-64 years,0
2023-06-17,United States,RSV,Age Group,65+ years,0
2023-06-17,United States,RSV,Age Group,5-17 years,0
2023-06-17,United States,RSV,Age Group,0-4 years,0.3
2023-06-17,United States,RSV,Race/Ethnicity,Hispanic,0
2023-06-17,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2023-06-17,United States,RSV,Race/Ethnicity,"White, NH",0
2023-06-17,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2023-06-17,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-06-17,United States,RSV,Race/Ethnicity,"Black, NH",0
2023-07-08,United States,RSV,Sex,Male,0
2023-07-08,United States,RSV,Sex,Invalid,0
2023-07-08,United States,RSV,Sex,Other,0
2023-07-08,United States,RSV,Sex,Female,0
2023-07-08,United States,RSV,Age Group,18-64 years,0
2023-07-08,United States,RSV,Age Group,65+ years,0
2023-07-08,United States,RSV,Age Group,5-17 years,0
2023-07-08,United States,RSV,Age Group,0-4 years,0.3
2023-07-08,United States,RSV,Race/Ethnicity,Hispanic,0
2023-07-08,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2023-07-08,United States,RSV,Race/Ethnicity,"White, NH",0
2023-07-08,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2023-07-08,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-07-08,United States,RSV,Race/Ethnicity,"Black, NH",0
2024-02-03,United States,RSV,Sex,Male,0.4
2024-02-03,United States,RSV,Sex,Invalid,0
2024-02-03,United States,RSV,Sex,Other,0
2024-02-03,United States,RSV,Sex,Female,0.3
2024-02-03,United States,RSV,Age Group,18-64 years,0.1
2024-02-03,United States,RSV,Age Group,65+ years,0.3
2024-02-03,United States,RSV,Age Group,5-17 years,0.2
2024-02-03,United States,RSV,Age Group,0-4 years,2.8
2024-02-03,United States,RSV,Race/Ethnicity,Hispanic,0.4
2024-02-03,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.4
2024-02-03,United States,RSV,Race/Ethnicity,"White, NH",0.4
2024-02-03,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2024-02-03,United States,RSV,Race/Ethnicity,"AI/AN, NH",1
2024-02-03,United States,RSV,Race/Ethnicity,"Black, NH",0.2
2022-11-26,United States,RSV,Sex,Male,1.2
2022-11-26,United States,RSV,Sex,Invalid,0
2022-11-26,United States,RSV,Sex,Other,0
2022-11-26,United States,RSV,Sex,Female,0.9
2022-11-26,United States,RSV,Age Group,18-64 years,0.2
2022-11-26,United States,RSV,Age Group,65+ years,0.3
2022-11-26,United States,RSV,Age Group,5-17 years,0.8
2022-11-26,United States,RSV,Age Group,0-4 years,7.3
2022-11-26,United States,RSV,Race/Ethnicity,Hispanic,1.5
2022-11-26,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.1
2022-11-26,United States,RSV,Race/Ethnicity,"White, NH",1
2022-11-26,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1.5
2022-11-26,United States,RSV,Race/Ethnicity,"AI/AN, NH",2
2022-11-26,United States,RSV,Race/Ethnicity,"Black, NH",0.6
2023-12-09,United States,RSV,Sex,Male,1.1
2023-12-09,United States,RSV,Sex,Invalid,0
2023-12-09,United States,RSV,Sex,Other,0
2023-12-09,United States,RSV,Sex,Female,0.8
2023-12-09,United States,RSV,Age Group,18-64 years,0.2
2023-12-09,United States,RSV,Age Group,65+ years,0.4
2023-12-09,United States,RSV,Age Group,5-17 years,0.6
2023-12-09,United States,RSV,Age Group,0-4 years,7.9
2023-12-09,United States,RSV,Race/Ethnicity,Hispanic,1.2
2023-12-09,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.1
2023-12-09,United States,RSV,Race/Ethnicity,"White, NH",0.9
2023-12-09,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1
2023-12-09,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.9
2023-12-09,United States,RSV,Race/Ethnicity,"Black, NH",0.8
2023-01-07,United States,RSV,Sex,Male,0.4
2023-01-07,United States,RSV,Sex,Invalid,0
2023-01-07,United States,RSV,Sex,Other,0
2023-01-07,United States,RSV,Sex,Female,0.3
2023-01-07,United States,RSV,Age Group,18-64 years,0.1
2023-01-07,United States,RSV,Age Group,65+ years,0.2
2023-01-07,United States,RSV,Age Group,5-17 years,0.1
2023-01-07,United States,RSV,Age Group,0-4 years,3.1
2023-01-07,United States,RSV,Race/Ethnicity,Hispanic,0.5
2023-01-07,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.4
2023-01-07,United States,RSV,Race/Ethnicity,"White, NH",0.3
2023-01-07,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2023-01-07,United States,RSV,Race/Ethnicity,"AI/AN, NH",1
2023-01-07,United States,RSV,Race/Ethnicity,"Black, NH",0.2
2023-12-16,United States,RSV,Sex,Male,1.1
2023-12-16,United States,RSV,Sex,Invalid,0.1
2023-12-16,United States,RSV,Sex,Other,0
2023-12-16,United States,RSV,Sex,Female,0.9
2023-12-16,United States,RSV,Age Group,18-64 years,0.2
2023-12-16,United States,RSV,Age Group,65+ years,0.4
2023-12-16,United States,RSV,Age Group,5-17 years,0.7
2023-12-16,United States,RSV,Age Group,0-4 years,7.7
2023-12-16,United States,RSV,Race/Ethnicity,Hispanic,1.2
2023-12-16,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.1
2023-12-16,United States,RSV,Race/Ethnicity,"White, NH",0.9
2023-12-16,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1.1
2023-12-16,United States,RSV,Race/Ethnicity,"AI/AN, NH",1.3
2023-12-16,United States,RSV,Race/Ethnicity,"Black, NH",0.7
2023-12-02,United States,RSV,Sex,Male,1.1
2023-12-02,United States,RSV,Sex,Invalid,0
2023-12-02,United States,RSV,Sex,Other,0
2023-12-02,United States,RSV,Sex,Female,0.9
2023-12-02,United States,RSV,Age Group,18-64 years,0.2
2023-12-02,United States,RSV,Age Group,65+ years,0.3
2023-12-02,United States,RSV,Age Group,5-17 years,0.5
2023-12-02,United States,RSV,Age Group,0-4 years,8.5
2023-12-02,United States,RSV,Race/Ethnicity,Hispanic,1.4
2023-12-02,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",1.1
2023-12-02,United States,RSV,Race/Ethnicity,"White, NH",0.9
2023-12-02,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",1.1
2023-12-02,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.9
2023-12-02,United States,RSV,Race/Ethnicity,"Black, NH",0.9
2023-07-01,United States,RSV,Sex,Male,0
2023-07-01,United States,RSV,Sex,Invalid,0
2023-07-01,United States,RSV,Sex,Other,0
2023-07-01,United States,RSV,Sex,Female,0
2023-07-01,United States,RSV,Age Group,18-64 years,0
2023-07-01,United States,RSV,Age Group,65+ years,0
2023-07-01,United States,RSV,Age Group,5-17 years,0
2023-07-01,United States,RSV,Age Group,0-4 years,0.3
2023-07-01,United States,RSV,Race/Ethnicity,Hispanic,0
2023-07-01,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2023-07-01,United States,RSV,Race/Ethnicity,"White, NH",0
2023-07-01,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2023-07-01,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-07-01,United States,RSV,Race/Ethnicity,"Black, NH",0
2023-08-26,United States,RSV,Sex,Male,0.1
2023-08-26,United States,RSV,Sex,Invalid,0
2023-08-26,United States,RSV,Sex,Other,0
2023-08-26,United States,RSV,Sex,Female,0
2023-08-26,United States,RSV,Age Group,18-64 years,0
2023-08-26,United States,RSV,Age Group,65+ years,0
2023-08-26,United States,RSV,Age Group,5-17 years,0
2023-08-26,United States,RSV,Age Group,0-4 years,0.7
2023-08-26,United States,RSV,Race/Ethnicity,Hispanic,0.1
2023-08-26,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2023-08-26,United States,RSV,Race/Ethnicity,"White, NH",0
2023-08-26,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2023-08-26,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2023-08-26,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2024-05-04,United States,RSV,Sex,Male,0
2024-05-04,United States,RSV,Sex,Invalid,0
2024-05-04,United States,RSV,Sex,Other,0
2024-05-04,United States,RSV,Sex,Female,0
2024-05-04,United States,RSV,Age Group,18-64 years,0
2024-05-04,United States,RSV,Age Group,65+ years,0
2024-05-04,United States,RSV,Age Group,5-17 years,0
2024-05-04,United States,RSV,Age Group,0-4 years,0.3
2024-05-04,United States,RSV,Race/Ethnicity,Hispanic,0
2024-05-04,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2024-05-04,United States,RSV,Race/Ethnicity,"White, NH",0
2024-05-04,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2024-05-04,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.1
2024-05-04,United States,RSV,Race/Ethnicity,"Black, NH",0
2024-06-22,United States,RSV,Sex,Male,0
2024-06-22,United States,RSV,Sex,Invalid,0
2024-06-22,United States,RSV,Sex,Other,0
2024-06-22,United States,RSV,Sex,Female,0
2024-06-22,United States,RSV,Age Group,18-64 years,0
2024-06-22,United States,RSV,Age Group,65+ years,0
2024-06-22,United States,RSV,Age Group,5-17 years,0
2024-06-22,United States,RSV,Age Group,0-4 years,0.2
2024-06-22,United States,RSV,Race/Ethnicity,Hispanic,0
2024-06-22,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2024-06-22,United States,RSV,Race/Ethnicity,"White, NH",0
2024-06-22,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2024-06-22,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2024-06-22,United States,RSV,Race/Ethnicity,"Black, NH",0
2024-07-27,United States,RSV,Sex,Male,0
2024-07-27,United States,RSV,Sex,Invalid,0
2024-07-27,United States,RSV,Sex,Other,0
2024-07-27,United States,RSV,Sex,Female,0
2024-07-27,United States,RSV,Age Group,18-64 years,0
2024-07-27,United States,RSV,Age Group,65+ years,0
2024-07-27,United States,RSV,Age Group,5-17 years,0
2024-07-27,United States,RSV,Age Group,0-4 years,0.2
2024-07-27,United States,RSV,Race/Ethnicity,Hispanic,0
2024-07-27,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0
2024-07-27,United States,RSV,Race/Ethnicity,"White, NH",0
2024-07-27,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0
2024-07-27,United States,RSV,Race/Ethnicity,"AI/AN, NH",0
2024-07-27,United States,RSV,Race/Ethnicity,"Black, NH",0
2023-10-21,United States,RSV,Sex,Male,0.4
2023-10-21,United States,RSV,Sex,Invalid,0
2023-10-21,United States,RSV,Sex,Other,0
2023-10-21,United States,RSV,Sex,Female,0.3
2023-10-21,United States,RSV,Age Group,18-64 years,0
2023-10-21,United States,RSV,Age Group,65+ years,0.1
2023-10-21,United States,RSV,Age Group,5-17 years,0.3
2023-10-21,United States,RSV,Age Group,0-4 years,4.2
2023-10-21,United States,RSV,Race/Ethnicity,Hispanic,0.6
2023-10-21,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.5
2023-10-21,United States,RSV,Race/Ethnicity,"White, NH",0.3
2023-10-21,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2023-10-21,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.1
2023-10-21,United States,RSV,Race/Ethnicity,"Black, NH",0.5
2023-03-11,United States,RSV,Sex,Male,0.1
2023-03-11,United States,RSV,Sex,Invalid,0
2023-03-11,United States,RSV,Sex,Other,0
2023-03-11,United States,RSV,Sex,Female,0.1
2023-03-11,United States,RSV,Age Group,18-64 years,0
2023-03-11,United States,RSV,Age Group,65+ years,0
2023-03-11,United States,RSV,Age Group,5-17 years,0
2023-03-11,United States,RSV,Age Group,0-4 years,0.6
2023-03-11,United States,RSV,Race/Ethnicity,Hispanic,0.1
2023-03-11,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2023-03-11,United States,RSV,Race/Ethnicity,"White, NH",0.1
2023-03-11,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.1
2023-03-11,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.2
2023-03-11,United States,RSV,Race/Ethnicity,"Black, NH",0
2023-10-14,United States,RSV,Sex,Male,0.3
2023-10-14,United States,RSV,Sex,Invalid,0
2023-10-14,United States,RSV,Sex,Other,0
2023-10-14,United States,RSV,Sex,Female,0.3
2023-10-14,United States,RSV,Age Group,18-64 years,0
2023-10-14,United States,RSV,Age Group,65+ years,0
2023-10-14,United States,RSV,Age Group,5-17 years,0.2
2023-10-14,United States,RSV,Age Group,0-4 years,3.3
2023-10-14,United States,RSV,Race/Ethnicity,Hispanic,0.5
2023-10-14,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.4
2023-10-14,United States,RSV,Race/Ethnicity,"White, NH",0.2
2023-10-14,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-10-14,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.1
2023-10-14,United States,RSV,Race/Ethnicity,"Black, NH",0.4
2024-03-30,United States,RSV,Sex,Male,0.1
2024-03-30,United States,RSV,Sex,Invalid,0
2024-03-30,United States,RSV,Sex,Other,0
2024-03-30,United States,RSV,Sex,Female,0.1
2024-03-30,United States,RSV,Age Group,18-64 years,0
2024-03-30,United States,RSV,Age Group,65+ years,0.1
2024-03-30,United States,RSV,Age Group,5-17 years,0
2024-03-30,United States,RSV,Age Group,0-4 years,0.8
2024-03-30,United States,RSV,Race/Ethnicity,Hispanic,0.1
2024-03-30,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2024-03-30,United States,RSV,Race/Ethnicity,"White, NH",0.1
2024-03-30,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.1
2024-03-30,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.3
2024-03-30,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2024-03-16,United States,RSV,Sex,Male,0.2
2024-03-16,United States,RSV,Sex,Invalid,0
2024-03-16,United States,RSV,Sex,Other,0
2024-03-16,United States,RSV,Sex,Female,0.1
2024-03-16,United States,RSV,Age Group,18-64 years,0
2024-03-16,United States,RSV,Age Group,65+ years,0.1
2024-03-16,United States,RSV,Age Group,5-17 years,0.1
2024-03-16,United States,RSV,Age Group,0-4 years,1.1
2024-03-16,United States,RSV,Race/Ethnicity,Hispanic,0.2
2024-03-16,United States,RSV,Race/Ethnicity,"Multiple/Other, NH",0.1
2024-03-16,United States,RSV,Race/Ethnicity,"White, NH",0.2
2024-03-16,United States,RSV,Race/Ethnicity,"Asian/NHOPI, NH",0.1
2024-03-16,United States,RSV,Race/Ethnicity,"AI/AN, NH",0.3
2024-03-16,United States,RSV,Race/Ethnicity,"Black, NH",0.1
2023-04-22,United States,RSV,Sex,Male,0
2023-04-22,United States,RSV,Sex,Invalid,0
2023-04-22,United States,RSV,Sex,Other,0
2023-04-22,United States,RSV,Sex,Female,0
2023-04-22,United States,RSV,Age Group,18-64 years,0
2023-04-22,United States,RSV,Age Group,65+ years,0
